Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,sp500
2012-04-26,1.4421320140993383,1.0195999994808636,1.0770251634453798,1.1360263808738664,1.114022695379747,1.1386319500642712,1.1854867964601772,0.9774951076040167,1.0806483828637592
2012-04-27,1.4309785099546386,1.0233081042694185,1.084661252169281,1.1360263808738664,1.289433382743328,1.1454444451047725,1.1801769911504425,0.9767169014050783,1.0832574179853338
2012-04-30,1.3858421055516768,1.017083842747084,1.092629445795835,1.1063478977741137,1.318137914096319,1.1469398978630867,1.1727433982300886,0.960628358654564,1.07905058587418
2012-05-01,1.3814519182100178,1.023043278425552,1.097609558512299,1.0956306677658696,1.307565521246852,1.1520354281024299,1.1957521769911503,0.9599612687463466,1.0851562686221536
2012-05-02,1.3905882814159873,1.0231757376989608,1.0969455479101746,1.1170651277823578,1.3087592176508527,1.1523677349371189,1.2014158938053097,0.9644559419953769,1.0824469772288692
2012-05-03,1.380716219670999,1.0174811278643592,1.0992695850176102,1.0651277823577905,1.3042119373016743,1.1478260955775226,1.1490265132743365,0.9704275331521245,1.0741566545735237
2012-05-04,1.341393989923681,1.0043702025064176,1.0909694524910543,1.0280296784830998,1.2731769107726845,1.1353641738792992,1.1267256637168142,0.9481132515370218,1.0568120231570821
2012-05-07,1.3514322017948268,1.005959435678468,1.0956174935053953,1.0024732069249793,1.2798272776603816,1.1284962426724523,1.1493805663716816,0.9649164635595143,1.0571825210343497
2012-05-08,1.348347161734905,0.9985432393446367,1.0969455479101746,0.9736191261335532,1.2726652811269081,1.1159235261823839,1.0686726017699115,0.9732387201493574,1.052659182554998
2012-05-09,1.3507203244196664,0.9806648263630029,1.089309425985743,0.9604286892003298,1.2674359397035844,1.1145388682159147,1.0640707610619469,0.9674576473120848,1.0456039799305288
2012-05-10,1.3539001507843127,0.9773540066917228,1.0999335956197347,0.9612530915086561,1.2885239073476231,1.1110495855267308,1.1667256283185843,0.974620479329553,1.0482361945194905
